frequency_filtre,NF_01_filtre,S11_01_filtre,S21_01_filtre,S12_01_filtre,S22_01_filtre,NF_01s_filtre,S11_01s_filtre,S21_01s_filtre,S12_01s_filtre,S22_01s_filtre,NF_02_filtre,S11_02_filtre,S21_02_filtre,S12_02_filtre,S22_02_filtre,NF_02s_filtre,S11_02s_filtre,S21_02s_filtre,S12_02s_filtre,S22_02s_filtre,NF_03_filtre,S11_03_filtre,S21_03_filtre,S12_03_filtre,S22_03_filtre,NF_03s_filtre,S11_03s_filtre,S21_03s_filtre,S12_03s_filtre,S22_03s_filtre
54284000000,8.6378078,-11.24586,9.2967577,-55.246666,-3.7433481,9.8076782,-10.004758,9.5157261,-65.75164,-3.7336423,8.9736042,-10.127827,9.3371201,-50.93737,-3.752007,9.9469242,-10.127827,9.3371201,-50.93737,-3.752007,8.9590578,-12.110707,8.2879038,-57.523357,-4.5429401,9.9722643,-12.110707,8.2879038,-57.523357,-4.5429401
54301000000,17.164679,-11.18392,9.301034,-63.594265,-3.7666361,10.407478,-9.9766579,9.5170279,-50.074554,-3.7653282,17.668198,-10.151633,9.3364992,-48.622669,-3.7905014,10.569078,-10.151633,9.3364992,-48.622669,-3.7905014,17.879475,-12.064914,8.2999353,-51.832176,-4.553844,10.621208,-12.064914,8.2999353,-51.832176,-4.553844
54318000000,17.078255,-11.17669,9.3285789,-48.186657,-3.7821071,9.8506317,-9.9885387,9.5431976,-47.841709,-3.781858,17.613047,-10.127731,9.3609247,-52.073269,-3.8041265,10.137244,-10.127731,9.3609247,-52.073269,-3.8041265,17.85154,-12.03826,8.3208418,-58.031139,-4.5756111,10.209164,-12.03826,8.3208418,-58.031139,-4.5756111
54335000000,8.9459562,-11.165087,9.3518143,-47.757324,-3.8011568,9.6344852,-9.9367599,9.5693293,-54.344704,-3.7939165,9.1570225,-10.05851,9.3857441,-48.369736,-3.8234305,9.9041595,-10.05851,9.3857441,-48.369736,-3.8234305,9.3240747,-12.024927,8.3415079,-50.708599,-4.6007304,9.9678297,-12.024927,8.3415079,-50.708599,-4.6007304
54352000000,8.1660442,-11.231747,9.4080467,-45.943905,-3.8195362,9.5300026,-9.9661417,9.6220198,-48.690964,-3.8070583,8.5950403,-10.089431,9.4388981,-51.69265,-3.8393514,9.7772312,-10.089431,9.4388981,-51.69265,-3.8393514,8.5881786,-12.043758,8.3911085,-57.678436,-4.6210737,9.8360977,-12.043758,8.3911085,-57.678436,-4.6210737
54369000000,3.9715536,-11.355229,9.4718666,-57.556583,-3.8242195,9.9837265,-10.038852,9.6868629,-55.557926,-3.8182015,3.1254134,-10.179919,9.5055094,-55.786343,-3.8458736,10.275822,-10.179919,9.5055094,-55.786343,-3.8458736,3.4199715,-12.154093,8.4606857,-76.460625,-4.6323586,10.484613,-12.154093,8.4606857,-76.460625,-4.6323586
54386000000,15.020304,-11.386958,9.5091619,-57.814835,-3.8454671,9.7381592,-10.069063,9.7211037,-54.680199,-3.8383849,15.488519,-10.234568,9.5364647,-60.702972,-3.8690939,10.104521,-10.234568,9.5364647,-60.702972,-3.8690939,15.734126,-12.262414,8.5006409,-53.261368,-4.659831,10.370225,-12.262414,8.5006409,-53.261368,-4.659831
54403000000,4.4461169,-11.363736,9.5579729,-59.567619,-3.8715394,8.5890379,-10.114246,9.7728205,-48.986492,-3.8719885,5.7138271,-10.273394,9.5876198,-57.304016,-3.8933961,8.8475904,-10.273394,9.5876198,-57.304016,-3.8933961,6.1782756,-12.268997,8.5470171,-48.265564,-4.681973,9.1549854,-12.268997,8.5470171,-48.265564,-4.681973
54420000000,8.8602915,-11.358614,9.5499334,-53.952847,-3.9077892,7.7028189,-10.119175,9.763855,-54.269482,-3.9023051,9.2375498,-10.283989,9.5779114,-55.280064,-3.9266384,7.9022288,-10.283989,9.5779114,-55.280064,-3.9266384,9.2667618,-12.19766,8.5381966,-56.425243,-4.7079086,8.162406,-12.19766,8.5381966,-56.425243,-4.7079086
54437000000,8.8074646,-11.383233,9.5841885,-51.801571,-3.9340534,7.5497494,-10.114914,9.7933407,-57.095097,-3.9284661,9.0639,-10.245582,9.6073341,-55.423027,-3.9464121,7.7512984,-10.245582,9.6073341,-55.423027,-3.9464121,9.2962132,-12.236011,8.5705032,-48.536842,-4.7327127,8.0056391,-12.236011,8.5705032,-48.536842,-4.7327127
54454000000,8.1516352,-11.360232,9.6144638,-64.028244,-3.9521499,7.3368068,-10.118781,9.8305464,-57.695869,-3.954536,8.397912,-10.264132,9.6442032,-53.350494,-3.9700878,7.4393287,-10.264132,9.6442032,-53.350494,-3.9700878,8.8330774,-12.149117,8.6060829,-59.580074,-4.7582393,7.7290559,-12.149117,8.6060829,-59.580074,-4.7582393
54471000000,6.109241,-11.427547,9.6446037,-58.850574,-3.9602821,7.6737876,-10.128804,9.8566599,-62.810089,-3.9542551,7.089293,-10.304881,9.6680651,-58.280468,-3.9892783,7.8369446,-10.304881,9.6680651,-58.280468,-3.9892783,7.7007813,-12.266334,8.6395845,-60.118038,-4.7870116,8.1155758,-12.266334,8.6395845,-60.118038,-4.7870116
54488000000,3.9770217,-11.436347,9.7048788,-65.848328,-3.9686937,7.0212688,-10.216641,9.9179306,-49.241257,-3.9659202,3.8419631,-10.329253,9.7269297,-52.53495,-4.0074649,7.1447005,-10.329253,9.7269297,-52.53495,-4.0074649,4.5118389,-12.256928,8.6934185,-62.866592,-4.8090057,7.4289641,-12.256928,8.6934185,-62.866592,-4.8090057
54505000000,7.0149088,-11.48216,9.7351589,-64.222389,-3.9825959,7.5443988,-10.173819,9.9469128,-50.777843,-3.9716816,7.2140713,-10.335926,9.7564316,-55.435818,-4.0163784,7.5316453,-10.335926,9.7564316,-55.435818,-4.0163784,6.9331679,-12.346372,8.7207575,-50.997398,-4.8282475,7.7877684,-12.346372,8.7207575,-50.997398,-4.8282475
54522000000,7.2730956,-11.615357,9.8170347,-52.151638,-4.0107317,7.6219964,-10.34646,10.025024,-54.318741,-4.0079679,7.496789,-10.472955,9.8315153,-64.570992,-4.0417442,7.5907836,-10.472955,9.8315153,-64.570992,-4.0417442,7.5996442,-12.479324,8.7979202,-54.744514,-4.8405538,7.8671408,-12.479324,8.7979202,-54.744514,-4.8405538
54539000000,5.8996229,-11.581809,9.8556833,-57.463009,-4.0461659,7.5465269,-10.294132,10.064555,-56.218517,-4.0364895,5.163372,-10.475293,9.8711443,-57.106503,-4.0648918,7.5274234,-10.475293,9.8711443,-57.106503,-4.0648918,5.5457568,-12.459999,8.8342333,-55.580223,-4.8552566,7.7840757,-12.459999,8.8342333,-55.580223,-4.8552566
54556000000,7.5014238,-11.585937,9.851759,-62.461246,-4.0830774,7.3342199,-10.320647,10.060924,-55.971806,-4.0809836,7.4991899,-10.517956,9.8695641,-56.196186,-4.1033602,7.2895446,-10.517956,9.8695641,-56.196186,-4.1033602,7.6716957,-12.449918,8.8323507,-66.958778,-4.8752861,7.5383673,-12.449918,8.8323507,-66.958778,-4.8752861
54573000000,7.8521838,-11.544182,9.8711843,-52.564316,-4.1178575,7.5786443,-10.328836,10.08316,-51.963463,-4.1206579,7.873836,-10.441403,9.8868732,-58.121883,-4.1233678,7.4251156,-10.441403,9.8868732,-58.121883,-4.1233678,8.1813974,-12.401784,8.8511705,-57.475353,-4.8980865,7.6422687,-12.401784,8.8511705,-57.475353,-4.8980865
54590000000,9.5639868,-11.497409,9.8813791,-57.886112,-4.1247592,8.0435505,-10.250151,10.08525,-54.45924,-4.1236348,9.9702187,-10.381532,9.8919048,-53.406475,-4.1472731,7.978303,-10.381532,9.8919048,-53.406475,-4.1472731,10.125122,-12.350784,8.8646908,-56.29213,-4.935616,8.1511307,-12.350784,8.8646908,-56.29213,-4.935616
54607000000,9.7419567,-11.699564,9.997529,-50.037014,-4.1548433,8.0985441,-10.358189,10.202886,-61.465221,-4.1446137,9.8880692,-10.568599,10.006589,-48.789856,-4.1922517,8.043355,-10.568599,10.006589,-48.789856,-4.1922517,10.139857,-12.478527,8.9731436,-56.503883,-4.964469,8.2566442,-12.478527,8.9731436,-56.503883,-4.964469
54624000000,8.0552559,-11.627809,10.021343,-55.695797,-4.1615186,7.9999557,-10.309378,10.230145,-56.408524,-4.1540313,8.3669386,-10.488598,10.034519,-67.798355,-4.2017012,7.9209099,-10.488598,10.034519,-67.798355,-4.2017012,8.382494,-12.509896,9.0000563,-49.464455,-4.9949322,8.0897236,-12.509896,9.0000563,-49.464455,-4.9949322
54641000000,5.8661547,-11.787161,10.058091,-51.828182,-4.183012,8.6129074,-10.409358,10.269397,-68.245056,-4.1762419,5.7812443,-10.585802,10.071739,-64.246582,-4.2212095,8.6314373,-10.585802,10.071739,-64.246582,-4.2212095,6.1302848,-12.590959,9.0325823,-52.77647,-5.0147524,8.7902346,-12.590959,9.0325823,-52.77647,-5.0147524
54658000000,8.56884,-11.767207,10.104439,-62.958118,-4.2116427,8.8387184,-10.446594,10.316985,-53.201267,-4.2052584,8.580574,-10.676585,10.114919,-47.208847,-4.2309222,8.8754063,-10.676585,10.114919,-47.208847,-4.2309222,8.8436975,-12.623838,9.0730686,-49.810253,-5.0318618,9.0321007,-12.623838,9.0730686,-49.810253,-5.0318618
54675000000,9.644845,-11.695293,10.105116,-63.254406,-4.2333312,9.0701494,-10.436799,10.31365,-50.333042,-4.2265625,9.9270248,-10.638913,10.114328,-49.31897,-4.2638431,9.1302633,-10.638913,10.114328,-49.31897,-4.2638431,10.109322,-12.649271,9.0806513,-45.497089,-5.0593557,9.2703047,-12.649271,9.0806513,-45.497089,-5.0593557
54692000000,7.9185867,-11.706481,10.167722,-62.168224,-4.2667871,9.0768433,-10.541293,10.373393,-46.741329,-4.2773991,7.9296474,-10.677814,10.170577,-49.161457,-4.2890015,9.1311111,-10.677814,10.170577,-49.161457,-4.2890015,8.0938177,-12.587135,9.1378145,-47.791225,-5.0730577,9.2942705,-12.587135,9.1378145,-47.791225,-5.0730577
54709000000,6.0511756,-11.67123,10.156245,-64.924728,-4.2943912,9.2777176,-10.50438,10.356813,-49.284988,-4.3005538,6.1498876,-10.578511,10.156283,-63.473736,-4.3070884,9.3310566,-10.578511,10.156283,-63.473736,-4.3070884,5.7635174,-12.579017,9.1347961,-47.254856,-5.1117935,9.4987078,-12.579017,9.1347961,-47.254856,-5.1117935
54726000000,12.675144,-11.650486,10.23743,-57.780872,-4.3222213,9.4357586,-10.447565,10.440533,-51.044209,-4.3225884,12.979178,-10.581758,10.242581,-61.497894,-4.3514304,9.4658861,-10.581758,10.242581,-61.497894,-4.3514304,13.251373,-12.540749,9.2002945,-49.622868,-5.1469254,9.6665525,-12.540749,9.2002945,-49.622868,-5.1469254
54743000000,9.8529139,-11.838491,10.25314,-54.718327,-4.3483129,9.6998844,-10.551092,10.462278,-57.301506,-4.3417182,10.182841,-10.709143,10.263962,-53.780643,-4.3916626,9.783967,-10.709143,10.263962,-53.780643,-4.3916626,10.332229,-12.65121,9.2205372,-53.892765,-5.18367,9.9637547,-12.65121,9.2205372,-53.892765,-5.18367
54760000000,10.439197,-11.813697,10.291514,-63.907349,-4.3674154,9.3380041,-10.554799,10.499557,-55.887691,-4.3667054,10.677265,-10.70374,10.299479,-50.208786,-4.4131398,9.3843966,-10.70374,10.299479,-50.208786,-4.4131398,10.801644,-12.651455,9.2585192,-59.337967,-5.2076392,9.4931536,-12.651455,9.2585192,-59.337967,-5.2076392
54777000000,9.7105045,-11.875081,10.33016,-59.979,-4.3937068,8.8313999,-10.670671,10.537781,-58.26067,-4.3945441,9.9795513,-10.766465,10.337107,-55.57259,-4.4392943,8.810195,-10.766465,10.337107,-55.57259,-4.4392943,10.388738,-12.825304,9.3054523,-50.461163,-5.2336326,8.859746,-12.825304,9.3054523,-50.461163,-5.2336326
54794000000,11.718071,-11.992534,10.367748,-62.226337,-4.4264665,8.9665051,-10.663186,10.56778,-62.74609,-4.4200044,12.087463,-10.886658,10.367766,-51.41552,-4.4539661,8.9512644,-10.886658,10.367766,-51.41552,-4.4539661,12.388674,-12.834698,9.3355856,-65.96756,-5.241807,8.9974461,-12.834698,9.3355856,-65.96756,-5.241807
54811000000,9.6494646,-11.922304,10.378421,-56.979584,-4.4599028,9.3418961,-10.665325,10.578957,-59.515446,-4.458077,9.8500652,-10.89358,10.378997,-49.428555,-4.479465,9.3494701,-10.89358,10.378997,-49.428555,-4.479465,10.228788,-12.837531,9.347024,-48.68399,-5.2754078,9.4555435,-12.837531,9.347024,-48.68399,-5.2754078
54828000000,9.0721312,-12.01901,10.382022,-51.563274,-4.4799571,9.0851421,-10.73351,10.584516,-56.382347,-4.4782987,9.2801342,-10.848418,10.380227,-59.15041,-4.4926639,9.0690298,-10.848418,10.380227,-59.15041,-4.4926639,9.3995037,-12.848503,9.3560019,-53.230091,-5.2915883,9.1840029,-12.848503,9.3560019,-53.230091,-5.2915883
54845000000,4.5114326,-11.928376,10.431308,-51.859928,-4.4975972,9.2971687,-10.689283,10.630492,-54.753143,-4.4960465,4.1852965,-10.81068,10.4267,-61.624046,-4.523715,9.2881556,-10.81068,10.4267,-61.624046,-4.523715,3.6670907,-12.782572,9.4002008,-53.176743,-5.3252244,9.4106188,-12.782572,9.4002008,-53.176743,-5.3252244
54862000000,3.754236,-11.985504,10.453035,-58.716736,-4.5262065,8.9031315,-10.673059,10.654948,-48.101212,-4.5159316,3.6108124,-10.924193,10.454226,-46.42643,-4.571835,8.8278236,-10.924193,10.454226,-46.42643,-4.571835,3.1418371,-12.764686,9.4290333,-57.688957,-5.3709922,8.9721527,-12.764686,9.4290333,-57.688957,-5.3709922
54879000000,9.3553886,-12.045208,10.504628,-49.281311,-4.5587449,8.7511263,-10.709232,10.705994,-63.957607,-4.5545006,9.48141,-10.858418,10.506498,-56.795853,-4.6077504,8.6581097,-10.858418,10.506498,-56.795853,-4.6077504,9.608511,-12.839146,9.4738913,-51.350979,-5.418273,8.8090878,-12.839146,9.4738913,-51.350979,-5.418273
54896000000,10.314561,-12.230436,10.54915,-51.900253,-4.602416,8.2197886,-10.83595,10.746721,-58.319206,-4.5911369,10.530146,-11.016953,10.550018,-50.528484,-4.6498752,8.0419025,-11.016953,10.550018,-50.528484,-4.6498752,10.802596,-13.043237,9.518609,-52.634529,-5.4471064,8.2003021,-13.043237,9.518609,-52.634529,-5.4471064
54913000000,9.6938324,-12.148287,10.575479,-60.162949,-4.6424866,8.5532656,-10.809118,10.775183,-71.679131,-4.6376033,9.8943396,-10.914293,10.571938,-57.727486,-4.6690817,8.4197931,-10.914293,10.571938,-57.727486,-4.6690817,10.264421,-12.951241,9.5474892,-57.89476,-5.4712877,8.5789719,-12.951241,9.5474892,-57.89476,-5.4712877
54930000000,12.234572,-12.228185,10.614152,-64.949165,-4.6749954,8.6407728,-11.015519,10.817949,-45.421841,-4.6965175,12.593219,-11.044992,10.608849,-59.522594,-4.694838,8.496645,-11.044992,10.608849,-59.522594,-4.694838,12.825009,-13.064765,9.5789185,-54.03286,-5.4906182,8.6685457,-13.064765,9.5789185,-54.03286,-5.4906182
54947000000,5.860456,-12.226071,10.599895,-48.44511,-4.7163563,8.9221048,-10.854143,10.799243,-53.628841,-4.6942635,5.6136222,-10.988753,10.59273,-55.305843,-4.718317,8.8112593,-10.988753,10.59273,-55.305843,-4.718317,5.9785123,-12.995677,9.5667477,-55.997631,-5.5070753,9.0533724,-12.995677,9.5667477,-55.997631,-5.5070753
54964000000,8.0401335,-12.244928,10.676038,-61.852039,-4.7318306,9.435523,-10.93807,10.876095,-77.26123,-4.7205248,8.1126919,-11.056571,10.668849,-61.246689,-4.7389774,9.3709888,-11.056571,10.668849,-61.246689,-4.7389774,8.5950212,-13.054046,9.6264706,-54.875511,-5.542182,9.6822186,-13.054046,9.6264706,-54.875511,-5.542182
54981000000,5.5364609,-12.193186,10.702058,-54.169632,-4.7556229,9.1948423,-10.929456,10.902387,-52.731976,-4.742557,5.3091865,-11.016459,10.69405,-52.126472,-4.7757449,9.1240654,-11.016459,10.69405,-52.126472,-4.7757449,5.6920347,-13.024119,9.6556034,-61.041233,-5.5808296,9.4441071,-13.024119,9.6556034,-61.041233,-5.5808296
54998000000,13.530297,-12.304902,10.749437,-51.235561,-4.7741532,9.0572205,-10.989531,10.949983,-50.363777,-4.7633977,14.00686,-11.143401,10.744135,-48.563419,-4.8180022,8.9867706,-11.143401,10.744135,-48.563419,-4.8180022,14.39416,-13.086004,9.7120409,-50.09235,-5.6284914,9.3050671,-13.086004,9.7120409,-50.09235,-5.6284914
55015000000,9.8774185,-12.30154,10.815125,-49.883221,-4.7982607,9.0286455,-10.948962,11.015451,-63.186649,-4.7939367,10.125512,-11.105707,10.805326,-73.274887,-4.849297,8.9726448,-11.105707,10.805326,-73.274887,-4.849297,10.384808,-13.175106,9.7795868,-49.953182,-5.6703916,9.283432,-13.175106,9.7795868,-49.953182,-5.6703916
55032000000,7.4587789,-12.439888,10.812315,-56.839062,-4.8552685,8.426959,-11.071456,11.011952,-52.444794,-4.8464546,7.6460509,-11.263508,10.805131,-49.371365,-4.9048734,8.2813873,-11.263508,10.805131,-49.371365,-4.9048734,7.9001837,-13.171707,9.7815895,-59.044918,-5.7013121,8.579401,-13.171707,9.7815895,-59.044918,-5.7013121
55049000000,9.6268167,-12.497753,10.873996,-52.132965,-4.9214191,8.6508207,-11.035839,11.073558,-72.45948,-4.9044757,9.7678404,-11.161505,10.857329,-50.81197,-4.9302316,8.5717173,-11.161505,10.857329,-50.81197,-4.9302316,10.059148,-13.151046,9.8227682,-52.723186,-5.7180672,8.8467464,-13.151046,9.8227682,-52.723186,-5.7180672
55066000000,6.7993321,-12.559984,10.866263,-49.825218,-4.9512706,8.7869539,-11.127625,11.058212,-52.884743,-4.9519076,6.7652431,-11.217227,10.841009,-56.164497,-4.9402518,8.7154131,-11.217227,10.841009,-56.164497,-4.9402518,6.9892907,-13.27263,9.8150282,-54.972099,-5.7575622,8.9825182,-13.27263,9.8150282,-54.972099,-5.7575622
55083000000,8.8564682,-12.384987,10.907526,-53.906799,-4.9597082,9.249011,-11.056545,11.099847,-63.825546,-4.957037,9.019906,-11.289585,10.888028,-54.243382,-4.9732428,9.2753382,-11.289585,10.888028,-54.243382,-4.9732428,9.2731533,-13.278996,9.8585033,-48.45018,-5.7878208,9.5352421,-13.278996,9.8585033,-48.45018,-5.7878208
55100000000,9.5155344,-12.401015,10.949949,-49.701756,-4.9823236,8.8259144,-11.047037,11.141479,-54.433453,-4.9771857,9.7389517,-11.220471,10.926264,-55.931683,-5.0011787,8.8120403,-11.220471,10.926264,-55.931683,-5.0011787,10.026432,-13.219133,9.9012842,-49.650311,-5.8233423,9.0512905,-13.219133,9.9012842,-49.650311,-5.8233423
55117000000,5.1852045,-12.434038,10.979841,-49.718044,-5.0072718,8.5402203,-11.11377,11.177499,-55.255127,-4.9996314,4.9893885,-11.296037,10.961015,-48.481747,-5.0423708,8.4964361,-11.296037,10.961015,-48.481747,-5.0423708,5.0806665,-13.150936,9.9355669,-50.814842,-5.8631563,8.7311106,-13.150936,9.9355669,-50.814842,-5.8631563
55134000000,8.6651163,-12.43844,11.005044,-56.361916,-5.0429158,8.6514101,-11.078171,11.201876,-49.081463,-5.0412922,8.8072519,-11.247015,10.982042,-50.241714,-5.0813222,8.650033,-11.247015,10.982042,-50.241714,-5.0813222,8.9193144,-13.228161,9.9561815,-55.250408,-5.9152064,8.8732529,-13.228161,9.9561815,-55.250408,-5.9152064
55151000000,9.5766859,-12.46736,11.020369,-51.556301,-5.0962968,8.4835243,-11.132304,11.216107,-54.082191,-5.0883574,9.6933479,-11.251357,11.000571,-62.569462,-5.1165466,8.4715033,-11.251357,11.000571,-62.569462,-5.1165466,10.088515,-13.117053,9.9722929,-47.696487,-5.935142,8.7065439,-13.117053,9.9722929,-47.696487,-5.935142
55168000000,11.133757,-12.60601,11.087303,-47.578232,-5.1483898,8.7172937,-11.127433,11.283092,-54.263927,-5.133111,11.468362,-11.342478,11.060531,-58.912136,-5.1461415,8.7229233,-11.342478,11.060531,-58.912136,-5.1461415,11.771991,-13.294779,10.030835,-55.331474,-5.9590526,8.9520769,-13.294779,10.030835,-55.331474,-5.9590526
55185000000,8.5563755,-12.612749,11.099745,-53.807129,-5.1739898,8.7019463,-11.229283,11.295676,-57.647594,-5.1587238,8.9105844,-11.387185,11.070794,-55.184517,-5.1654649,8.7056198,-11.387185,11.070794,-55.184517,-5.1654649,9.0706949,-13.37146,10.044337,-60.475494,-5.9646392,8.9366035,-13.37146,10.044337,-60.475494,-5.9646392
55202000000,6.9714723,-12.583256,11.112571,-49.480839,-5.1909161,9.0450745,-11.225811,11.308353,-62.066212,-5.1805773,6.6538663,-11.46095,11.085019,-53.695408,-5.1840701,9.0530252,-11.46095,11.085019,-53.695408,-5.1840701,6.8628321,-13.403815,10.057872,-50.110497,-5.9891725,9.2880764,-13.403815,10.057872,-50.110497,-5.9891725
55219000000,8.9725351,-12.66629,11.178635,-54.279736,-5.2057576,8.8072548,-11.22572,11.371203,-55.411377,-5.1955991,9.3356123,-11.441405,11.148578,-58.983772,-5.2095599,8.6652508,-11.441405,11.148578,-58.983772,-5.2095599,9.4637413,-13.347241,10.111753,-56.594482,-6.0154405,8.8623381,-13.347241,10.111753,-56.594482,-6.0154405
55236000000,7.8097181,-12.574543,11.174604,-53.41592,-5.2301078,8.8939705,-11.200831,11.367323,-53.725609,-5.2142253,7.8040123,-11.381775,11.144751,-59.100742,-5.2529578,8.7204733,-11.381775,11.144751,-59.100742,-5.2529578,8.2253504,-13.306022,10.123075,-59.60088,-6.0803819,8.9566269,-13.306022,10.123075,-59.60088,-6.0803819
55253000000,9.2156506,-12.589219,11.273419,-60.647617,-5.257854,8.6650209,-11.304025,11.468727,-51.013813,-5.2577415,9.5308704,-11.50706,11.246306,-51.108028,-5.3188148,8.4552536,-11.50706,11.246306,-51.108028,-5.3188148,9.6901541,-13.382824,10.213746,-52.597473,-6.151618,8.6970091,-13.382824,10.213746,-52.597473,-6.151618
55270000000,8.5904636,-12.592752,11.267462,-53.686901,-5.3214164,8.4199648,-11.178095,11.459663,-56.647369,-5.3118262,8.8295631,-11.411772,11.240997,-50.449535,-5.3767595,8.1627979,-11.411772,11.240997,-50.449535,-5.3767595,9.1029482,-13.34896,10.214574,-54.463242,-6.2169743,8.409853,-13.34896,10.214574,-54.463242,-6.2169743
55287000000,13.165826,-12.713077,11.296167,-57.239616,-5.3913603,8.3276939,-11.229514,11.495582,-55.035534,-5.3847156,13.560417,-11.403483,11.272709,-71.374596,-5.4264603,8.0567284,-11.403483,11.272709,-71.374596,-5.4264603,13.892634,-13.437375,10.240139,-53.818989,-6.2643619,8.3022242,-13.437375,10.240139,-53.818989,-6.2643619
55304000000,2.5701909,-12.687499,11.30053,-55.63092,-5.4489269,8.3763113,-11.238793,11.496152,-51.301929,-5.4494777,0.72386557,-11.545872,11.274176,-50.932991,-5.4557948,8.1048946,-11.545872,11.274176,-50.932991,-5.4557948,0.39754888,-13.381871,10.242144,-56.288342,-6.2791462,8.3696251,-13.381871,10.242144,-56.288342,-6.2791462
55321000000,9.3278389,-12.725794,11.354829,-49.664833,-5.4720368,8.3746052,-11.40374,11.549044,-59.241096,-5.4588609,9.4146996,-11.519529,11.319567,-55.09351,-5.4533887,8.0975008,-11.519529,11.319567,-55.09351,-5.4533887,9.9564838,-13.470996,10.292832,-46.136898,-6.2971163,8.3703852,-13.470996,10.292832,-46.136898,-6.2971163
55338000000,7.0622478,-12.856318,11.377876,-53.76725,-5.4957023,8.2764082,-11.338423,11.564198,-49.810669,-5.487741,6.7759271,-11.608527,11.338224,-54.045216,-5.4817472,8.0063133,-11.608527,11.338224,-54.045216,-5.4817472,7.2327275,-13.552834,10.317634,-56.335594,-6.3101592,8.2505789,-13.552834,10.317634,-56.335594,-6.3101592
55355000000,8.318593,-12.808443,11.448596,-54.923641,-5.5095763,8.2585669,-11.322573,11.632379,-52.679546,-5.4801736,8.251358,-11.614762,11.407161,-57.515182,-5.511652,7.9848962,-11.614762,11.407161,-57.515182,-5.511652,8.6132669,-13.458447,10.378898,-58.079163,-6.3321686,8.2112856,-13.458447,10.378898,-58.079163,-6.3321686
55372000000,7.8096457,-12.873961,11.475266,-56.439133,-5.5502462,8.2483912,-11.410738,11.663738,-52.379845,-5.5307837,7.7438154,-11.442914,11.434934,-45.620571,-5.5297284,7.9607601,-11.442914,11.434934,-45.620571,-5.5297284,7.8867826,-13.484524,10.403275,-50.881775,-6.3957953,8.1964655,-13.484524,10.403275,-50.881775,-6.3957953
55389000000,7.339982,-12.772837,11.506496,-61.123451,-5.6055799,7.8273072,-11.307339,11.700462,-53.836517,-5.5880733,7.1836915,-11.575398,11.473322,-51.706043,-5.6290474,7.4886346,-11.575398,11.473322,-51.706043,-5.6290474,7.6042428,-13.47291,10.430561,-63.792088,-6.4704165,7.7216182,-13.47291,10.430561,-63.792088,-6.4704165
55406000000,9.053833,-12.751968,11.530298,-62.470535,-5.6719165,8.3498058,-11.435815,11.73014,-52.935841,-5.6625247,9.254282,-11.546011,11.496452,-61.128788,-5.6848121,8.2074833,-11.546011,11.496452,-61.128788,-5.6848121,9.4720984,-13.463969,10.454255,-56.962696,-6.5288801,8.5003986,-13.463969,10.454255,-56.962696,-6.5288801
